LL_xmag,LL_ymag,LL_zmag,activity,individual,set
0.53755,0.36366,0.13488,a14,p1,s58
0.58117,0.31196,0.14465,a14,p1,s58
0.61706,0.26056,0.1396,a14,p1,s58
0.6464,0.2153,0.11514,a14,p1,s58
0.65954,0.18691,0.097401,a14,p1,s58
0.66737,0.15668,0.090128,a14,p1,s58
0.66913,0.13827,0.092779,a14,p1,s58
0.66433,0.1211,0.096655,a14,p1,s58
0.65652,0.12831,0.089247,a14,p1,s58
0.64087,0.15814,0.07123,a14,p1,s58
0.6102,0.19232,0.050266,a14,p1,s58
0.57904,0.22196,0.036262,a14,p1,s58
0.54823,0.25681,0.013426,a14,p1,s58
0.52229,0.28112,-0.000842,a14,p1,s58
0.50027,0.29675,-0.010451,a14,p1,s58
0.47131,0.32398,-0.014798,a14,p1,s58
0.43881,0.34951,-0.026119,a14,p1,s58
0.40923,0.37251,-0.045118,a14,p1,s58
0.38846,0.39187,-0.058731,a14,p1,s58
0.37221,0.41851,-0.072732,a14,p1,s58
0.35433,0.45096,-0.059064,a14,p1,s58
0.33971,0.4726,-0.022828,a14,p1,s58
0.33842,0.48243,-0.004366,a14,p1,s58
0.3477,0.48327,0.001084,a14,p1,s58
0.37188,0.47826,0.016661,a14,p1,s58
0.41309,0.46262,0.050605,a14,p1,s58
0.45783,0.43711,0.091206,a14,p1,s58
0.50413,0.40691,0.12678,a14,p1,s58
0.5398,0.38105,0.13423,a14,p1,s58
0.55777,0.36379,0.1281,a14,p1,s58
0.58086,0.34248,0.10962,a14,p1,s58
0.59597,0.32103,0.11448,a14,p1,s58
0.61397,0.29786,0.1078,a14,p1,s58
0.61996,0.27569,0.12576,a14,p1,s58
0.63574,0.24244,0.14305,a14,p1,s58
0.64873,0.21533,0.13059,a14,p1,s58
0.64955,0.21336,0.11435,a14,p1,s58
0.63953,0.22823,0.083536,a14,p1,s58
0.62019,0.24996,0.05548,a14,p1,s58
0.59828,0.27094,0.035704,a14,p1,s58
0.57281,0.29538,0.022376,a14,p1,s58
0.53793,0.32585,0.015658,a14,p1,s58
0.49506,0.35179,0.006119,a14,p1,s58
0.45976,0.3733,0.001145,a14,p1,s58
0.43147,0.3924,-0.006344,a14,p1,s58
0.40497,0.40557,-0.024929,a14,p1,s58
0.38908,0.41353,-0.03738,a14,p1,s58
0.36992,0.42702,-0.071638,a14,p1,s58
0.35408,0.45461,-0.056357,a14,p1,s58
0.34396,0.46939,-0.027005,a14,p1,s58
0.33443,0.47802,-0.032241,a14,p1,s58
0.33271,0.48656,-0.03431,a14,p1,s58
0.35622,0.48776,0.009357,a14,p1,s58
0.39131,0.47917,0.05901,a14,p1,s58
0.42889,0.46307,0.063427,a14,p1,s58
0.46697,0.44537,0.072528,a14,p1,s58
0.50875,0.41653,0.097459,a14,p1,s58
0.54825,0.38125,0.11912,a14,p1,s58
0.58398,0.34591,0.11125,a14,p1,s58
0.60484,0.31735,0.10807,a14,p1,s58
0.62623,0.28495,0.10962,a14,p1,s58
0.63796,0.25854,0.12188,a14,p1,s58
0.65348,0.22454,0.13547,a14,p1,s58
0.67194,0.19404,0.1247,a14,p1,s58
0.68023,0.18013,0.11568,a14,p1,s58
0.67974,0.18043,0.11089,a14,p1,s58
0.67959,0.17928,0.10693,a14,p1,s58
0.67751,0.1769,0.088885,a14,p1,s58
0.66889,0.19395,0.066824,a14,p1,s58
0.65052,0.22208,0.045836,a14,p1,s58
0.60393,0.27091,-0.019376,a14,p1,s58
0.54902,0.31371,-0.063274,a14,p1,s58
0.49383,0.354,-0.073474,a14,p1,s58
0.45604,0.36719,-0.077712,a14,p1,s58
0.42761,0.38631,-0.038292,a14,p1,s58
0.41077,0.39141,-0.006325,a14,p1,s58
0.3985,0.39371,-0.046384,a14,p1,s58
0.38798,0.40592,-0.073584,a14,p1,s58
0.38777,0.41207,-0.069995,a14,p1,s58
0.37844,0.42344,-0.073817,a14,p1,s58
0.36552,0.45035,-0.051406,a14,p1,s58
0.37222,0.4646,-0.017398,a14,p1,s58
0.3997,0.46591,0.017117,a14,p1,s58
0.433,0.45563,0.029373,a14,p1,s58
0.46551,0.43927,0.044234,a14,p1,s58
0.50135,0.41594,0.07974,a14,p1,s58
0.53676,0.38398,0.10956,a14,p1,s58
0.56935,0.35524,0.12704,a14,p1,s58
0.59661,0.32716,0.12075,a14,p1,s58
0.61762,0.29138,0.11652,a14,p1,s58
0.64394,0.23455,0.12133,a14,p1,s58
0.66756,0.18356,0.11561,a14,p1,s58
0.67589,0.163,0.098765,a14,p1,s58
0.67165,0.16687,0.1032,a14,p1,s58
0.67162,0.15729,0.10112,a14,p1,s58
0.66788,0.15705,0.093583,a14,p1,s58
0.65344,0.18357,0.08057,a14,p1,s58
0.61935,0.2224,0.064446,a14,p1,s58
0.58939,0.25334,0.038131,a14,p1,s58
0.55648,0.29069,0.012531,a14,p1,s58
0.51784,0.31951,-0.005805,a14,p1,s58
0.48639,0.33509,-0.020883,a14,p1,s58
0.45739,0.3538,-0.012882,a14,p1,s58
0.43534,0.37285,-0.00599,a14,p1,s58
0.41744,0.38823,-0.011884,a14,p1,s58
0.40282,0.39952,-0.028199,a14,p1,s58
0.39159,0.41176,-0.05953,a14,p1,s58
0.37051,0.43954,-0.074105,a14,p1,s58
0.3521,0.4648,-0.034478,a14,p1,s58
0.34063,0.48137,-0.015937,a14,p1,s58
0.3372,0.49027,-0.015947,a14,p1,s58
0.34938,0.48944,-0.011169,a14,p1,s58
0.37965,0.47696,0.02462,a14,p1,s58
0.41443,0.46151,0.05968,a14,p1,s59
0.45407,0.44066,0.085852,a14,p1,s59
0.49422,0.41681,0.10931,a14,p1,s59
0.52918,0.39151,0.12707,a14,p1,s59
0.56782,0.35125,0.14708,a14,p1,s59
0.59574,0.3193,0.14909,a14,p1,s59
0.61874,0.28854,0.14391,a14,p1,s59
0.64025,0.25623,0.13459,a14,p1,s59
0.65546,0.22453,0.12268,a14,p1,s59
0.66147,0.2053,0.11793,a14,p1,s59
0.66384,0.19548,0.11593,a14,p1,s59
0.66655,0.18259,0.1197,a14,p1,s59
0.66889,0.17083,0.11337,a14,p1,s59
0.66594,0.16777,0.09796,a14,p1,s59
0.65669,0.17707,0.074831,a14,p1,s59
0.62879,0.20932,0.051473,a14,p1,s59
0.60163,0.23766,0.024767,a14,p1,s59
0.5721,0.26719,0.011347,a14,p1,s59
0.54502,0.28969,0.008208,a14,p1,s59
0.51526,0.30589,6.4e-05,a14,p1,s59
0.49083,0.32516,-0.007437,a14,p1,s59
0.46839,0.34456,-0.011166,a14,p1,s59
0.44426,0.36547,-0.025048,a14,p1,s59
0.42339,0.38522,-0.038142,a14,p1,s59
0.39642,0.40986,-0.046618,a14,p1,s59
0.37371,0.43544,-0.051133,a14,p1,s59
0.3542,0.46109,-0.044547,a14,p1,s59
0.33838,0.47945,-0.02525,a14,p1,s59
0.33731,0.48408,-0.013708,a14,p1,s59
0.34497,0.48334,-0.010799,a14,p1,s59
0.36155,0.47416,-0.009038,a14,p1,s59
0.38546,0.46166,0.005079,a14,p1,s59
0.4198,0.44814,0.02909,a14,p1,s59
0.45824,0.42499,0.045724,a14,p1,s59
0.49628,0.40997,0.063918,a14,p1,s59
0.53269,0.38386,0.086771,a14,p1,s59
0.5577,0.3624,0.088897,a14,p1,s59
0.57715,0.34537,0.072343,a14,p1,s59
0.59371,0.32788,0.061403,a14,p1,s59
0.6015,0.31572,0.062276,a14,p1,s59
0.60969,0.29381,0.083087,a14,p1,s59
0.62482,0.26826,0.091069,a14,p1,s59
0.63006,0.25204,0.087298,a14,p1,s59
0.63302,0.24209,0.085986,a14,p1,s59
0.63757,0.22372,0.086871,a14,p1,s59
0.63433,0.22244,0.078707,a14,p1,s59
0.62533,0.22891,0.063987,a14,p1,s59
0.60857,0.24017,0.049327,a14,p1,s59
0.58711,0.25611,0.034694,a14,p1,s59
0.55416,0.28035,0.020733,a14,p1,s59
0.52364,0.30589,0.011066,a14,p1,s59
0.49619,0.32742,-0.002669,a14,p1,s59
0.47128,0.34402,-0.006292,a14,p1,s59
0.44727,0.35935,-0.012248,a14,p1,s59
0.42218,0.37443,-0.022077,a14,p1,s59
0.40302,0.38614,-0.031389,a14,p1,s59
0.38623,0.40016,-0.045969,a14,p1,s59
0.3712,0.4134,-0.060213,a14,p1,s59
0.354,0.43887,-0.060308,a14,p1,s59
0.34282,0.45836,-0.030018,a14,p1,s59
0.34032,0.46579,-0.008502,a14,p1,s59
0.34134,0.4705,-0.004714,a14,p1,s59
0.35473,0.46947,-0.006916,a14,p1,s59
0.37662,0.46693,0.008674,a14,p1,s59
0.41441,0.45476,0.032903,a14,p1,s59
0.45326,0.43836,0.059894,a14,p1,s59
0.48662,0.42287,0.09915,a14,p1,s59
0.52715,0.39446,0.11807,a14,p1,s59
0.55964,0.36362,0.13545,a14,p1,s59
0.59606,0.3196,0.12816,a14,p1,s59
0.62268,0.27603,0.13565,a14,p1,s59
0.6441,0.23834,0.14035,a14,p1,s59
0.65895,0.20434,0.13589,a14,p1,s59
0.66843,0.18531,0.1278,a14,p1,s59
0.66625,0.17978,0.12598,a14,p1,s59
0.66475,0.17188,0.12581,a14,p1,s59
0.66672,0.16561,0.12268,a14,p1,s59
0.66087,0.17788,0.11033,a14,p1,s59
0.64529,0.20156,0.088589,a14,p1,s59
0.61737,0.22575,0.054381,a14,p1,s59
0.58747,0.2549,0.021343,a14,p1,s59
0.55672,0.28505,-0.005114,a14,p1,s59
0.51589,0.31139,-0.028378,a14,p1,s59
0.48353,0.32904,-0.041006,a14,p1,s59
0.45568,0.34946,-0.031542,a14,p1,s59
0.43093,0.37198,-0.017379,a14,p1,s59
0.41407,0.39306,-0.011683,a14,p1,s59
0.39927,0.40589,-0.022864,a14,p1,s59
0.38915,0.41533,-0.064975,a14,p1,s59
0.37335,0.43262,-0.092704,a14,p1,s59
0.3624,0.45315,-0.060967,a14,p1,s59
0.35564,0.46611,-0.029486,a14,p1,s59
0.3563,0.47176,-0.012209,a14,p1,s59
0.37004,0.46893,-0.002838,a14,p1,s59
0.39809,0.45508,0.02217,a14,p1,s59
0.42958,0.44047,0.047038,a14,p1,s59
0.46182,0.42405,0.052747,a14,p1,s59
0.49794,0.40088,0.084813,a14,p1,s59
0.53485,0.3672,0.11683,a14,p1,s59
0.57264,0.32888,0.1381,a14,p1,s59
0.61364,0.28396,0.11891,a14,p1,s59
0.64514,0.23781,0.092947,a14,p1,s59
0.65188,0.22133,0.075181,a14,p1,s59
0.65035,0.22161,0.086921,a14,p1,s59
0.66168,0.18489,0.089953,a14,p1,s59
0.66656,0.1673,0.09176,a14,p1,s59
0.66786,0.15966,0.095522,a14,p1,s59
0.66974,0.14674,0.08628,a14,p1,s59
0.67148,0.1384,0.079467,a14,p1,s59
0.6706,0.13255,0.070139,a14,p1,s59
0.66268,0.14216,0.058045,a14,p1,s59
0.64804,0.16513,0.045356,a14,p1,s59
0.62201,0.20306,0.02129,a14,p1,s59
0.5934,0.2328,-0.001381,a14,p1,s59
0.55788,0.2723,-0.020478,a14,p1,s59
0.52524,0.30101,-0.03491,a14,p1,s59
0.49911,0.32011,-0.038353,a14,p1,s59
0.4712,0.34346,-0.034511,a14,p1,s59
0.44611,0.36502,-0.032401,a14,p1,s59
0.42093,0.38806,-0.03496,a14,p1,s59
0.39714,0.40692,-0.039119,a14,p1,s59
0.38087,0.42212,-0.053572,a14,p1,s59
0.36886,0.44395,-0.052373,a14,p1,s59
0.36062,0.45998,-0.029743,a14,p1,s59
0.35588,0.46826,-0.018652,a14,p1,s59
0.35177,0.4753,-0.015468,a14,p1,s60
0.35577,0.47749,-0.005839,a14,p1,s60
0.3716,0.47617,0.014305,a14,p1,s60
0.40041,0.46856,0.049029,a14,p1,s60
0.43881,0.45015,0.064116,a14,p1,s60
0.47124,0.43855,0.075176,a14,p1,s60
0.50304,0.41917,0.10518,a14,p1,s60
0.5361,0.39415,0.11876,a14,p1,s60
0.56065,0.37507,0.11871,a14,p1,s60
0.58568,0.34892,0.11496,a14,p1,s60
0.60987,0.31376,0.11983,a14,p1,s60
0.63365,0.27092,0.13053,a14,p1,s60
0.66038,0.21524,0.12288,a14,p1,s60
0.67061,0.19177,0.095279,a14,p1,s60
0.66593,0.19336,0.10411,a14,p1,s60
0.6685,0.1734,0.10483,a14,p1,s60
0.66656,0.17343,0.098273,a14,p1,s60
0.65566,0.18788,0.086259,a14,p1,s60
0.63537,0.21465,0.067885,a14,p1,s60
0.60928,0.23255,0.032263,a14,p1,s60
0.57898,0.25879,0.002181,a14,p1,s60
0.54636,0.2881,-0.020875,a14,p1,s60
0.51098,0.30606,-0.041953,a14,p1,s60
0.48064,0.32105,-0.047443,a14,p1,s60
0.45476,0.33343,-0.034189,a14,p1,s60
0.4339,0.34933,-0.02614,a14,p1,s60
0.41851,0.36693,-0.026429,a14,p1,s60
0.40248,0.37845,-0.040143,a14,p1,s60
0.38715,0.40412,-0.063506,a14,p1,s60
0.36323,0.43938,-0.079238,a14,p1,s60
0.34183,0.46984,-0.052394,a14,p1,s60
0.33221,0.48861,-0.028136,a14,p1,s60
0.3372,0.49284,-0.008176,a14,p1,s60
0.3624,0.48523,0.004433,a14,p1,s60
0.39871,0.4669,0.039994,a14,p1,s60
0.43793,0.44668,0.053419,a14,p1,s60
0.47004,0.43447,0.058118,a14,p1,s60
0.50615,0.41355,0.072384,a14,p1,s60
0.53513,0.39449,0.091158,a14,p1,s60
0.56916,0.36035,0.096326,a14,p1,s60
0.60018,0.32729,0.093426,a14,p1,s60
0.62299,0.29026,0.099084,a14,p1,s60
0.65187,0.22953,0.1018,a14,p1,s60
0.66665,0.18675,0.09286,a14,p1,s60
0.67188,0.17622,0.084476,a14,p1,s60
0.67038,0.16648,0.084079,a14,p1,s60
0.67159,0.15837,0.080955,a14,p1,s60
0.67342,0.15081,0.075588,a14,p1,s60
0.66599,0.15689,0.062251,a14,p1,s60
0.64954,0.17477,0.042177,a14,p1,s60
0.62057,0.21105,0.006784,a14,p1,s60
0.58737,0.25427,-0.030862,a14,p1,s60
0.55118,0.28652,-0.047726,a14,p1,s60
0.51538,0.3193,-0.048419,a14,p1,s60
0.46909,0.35733,-0.04451,a14,p1,s60
0.4352,0.39177,-0.02079,a14,p1,s60
0.40962,0.42069,-0.004122,a14,p1,s60
0.39136,0.43569,-0.011346,a14,p1,s60
0.37764,0.44634,-0.04445,a14,p1,s60
0.36414,0.46112,-0.068348,a14,p1,s60
0.35296,0.47427,-0.050132,a14,p1,s60
0.34574,0.48605,-0.036004,a14,p1,s60
0.34198,0.49299,-0.020881,a14,p1,s60
0.35806,0.49254,0.006412,a14,p1,s60
0.39209,0.48357,0.052327,a14,p1,s60
0.43077,0.46997,0.073961,a14,p1,s60
0.46159,0.45671,0.077181,a14,p1,s60
0.49319,0.43974,0.085,a14,p1,s60
0.52803,0.41297,0.10623,a14,p1,s60
0.57015,0.37031,0.11711,a14,p1,s60
0.61518,0.31677,0.11133,a14,p1,s60
0.65353,0.25761,0.093246,a14,p1,s60
0.65042,0.26131,0.087644,a14,p1,s60
0.6489,0.25884,0.099171,a14,p1,s60
0.65939,0.22239,0.099918,a14,p1,s60
0.66605,0.2061,0.10626,a14,p1,s60
0.6698,0.20387,0.10987,a14,p1,s60
0.67062,0.20137,0.095367,a14,p1,s60
0.66828,0.20102,0.070649,a14,p1,s60
0.65652,0.20908,0.034872,a14,p1,s60
0.63525,0.23772,0.010734,a14,p1,s60
0.60865,0.27003,-0.018546,a14,p1,s60
0.57535,0.30504,-0.031791,a14,p1,s60
0.53889,0.34036,-0.022879,a14,p1,s60
0.49451,0.37808,-0.027384,a14,p1,s60
0.45788,0.40237,-0.019201,a14,p1,s60
0.43104,0.41666,0.001144,a14,p1,s60
0.41166,0.4295,-0.004893,a14,p1,s60
0.3975,0.43532,-0.026662,a14,p1,s60
0.38,0.44862,-0.067235,a14,p1,s60
0.36478,0.46586,-0.070693,a14,p1,s60
0.35479,0.47961,-0.0433,a14,p1,s60
0.34439,0.49049,-0.02024,a14,p1,s60
0.34687,0.49636,-0.010726,a14,p1,s60
0.36418,0.49708,0.018977,a14,p1,s60
0.39404,0.49006,0.046308,a14,p1,s60
0.42703,0.47451,0.058787,a14,p1,s60
0.46057,0.45785,0.078462,a14,p1,s60
0.49227,0.43753,0.09417,a14,p1,s60
0.53427,0.40272,0.12453,a14,p1,s60
0.56743,0.37122,0.12551,a14,p1,s60
0.6011,0.32838,0.11519,a14,p1,s60
0.63823,0.2684,0.098269,a14,p1,s60
0.6594,0.22222,0.078198,a14,p1,s60
0.66248,0.21177,0.073056,a14,p1,s60
0.66434,0.19709,0.068616,a14,p1,s60
0.66378,0.18487,0.067764,a14,p1,s60
0.663,0.18029,0.063583,a14,p1,s60
0.65425,0.1924,0.051546,a14,p1,s60
0.63443,0.21098,0.038106,a14,p1,s60
0.61089,0.23148,0.010594,a14,p1,s60
0.58712,0.2579,-0.000863,a14,p1,s60
0.56223,0.28175,-0.004621,a14,p1,s60
0.53002,0.30972,-0.007762,a14,p1,s60
0.49841,0.32973,-0.016833,a14,p1,s60
0.46958,0.34946,-0.020773,a14,p1,s60
0.44363,0.37228,-0.028257,a14,p1,s60
0.42185,0.38906,-0.032447,a14,p1,s60
0.40395,0.40446,-0.040199,a14,p1,s60
0.38593,0.42034,-0.058435,a14,p1,s60
0.37081,0.43944,-0.065636,a14,p1,s60
0.3562,0.46186,-0.058036,a14,p1,s60
0.34836,0.47389,-0.043267,a14,p1,s60
0.3461,0.47823,-0.029766,a14,p1,s60
0.35574,0.47642,-0.005565,a14,p1,s60
0.45426,0.066652,-0.4763,a18,p1,s01
0.43546,0.085318,-0.47941,a18,p1,s01
0.43232,0.052691,-0.4785,a18,p1,s01
0.41855,0.031113,-0.48635,a18,p1,s01
0.42558,0.051689,-0.4787,a18,p1,s01
0.42125,0.082884,-0.477,a18,p1,s01
0.43712,0.064318,-0.47345,a18,p1,s01
0.45578,0.040421,-0.46781,a18,p1,s01
0.47678,0.034946,-0.45815,a18,p1,s01
0.48487,0.039681,-0.45541,a18,p1,s01
0.48749,0.011131,-0.456,a18,p1,s01
0.48614,0.021935,-0.45598,a18,p1,s01
0.47059,0.049211,-0.46265,a18,p1,s01
0.45039,0.042411,-0.47287,a18,p1,s01
0.44308,0.028441,-0.47217,a18,p1,s01
0.4312,0.028102,-0.47807,a18,p1,s01
0.42678,0.063573,-0.47686,a18,p1,s01
0.42507,0.079065,-0.47896,a18,p1,s01
0.44481,0.063461,-0.47345,a18,p1,s01
0.46625,0.036102,-0.46551,a18,p1,s01
0.49181,0.026881,-0.44943,a18,p1,s01
0.4919,0.038934,-0.45342,a18,p1,s01
0.4829,0.051197,-0.46162,a18,p1,s01
0.47623,0.068356,-0.46135,a18,p1,s01
0.46334,0.081083,-0.46578,a18,p1,s01
0.44524,0.083645,-0.47503,a18,p1,s01
0.43299,0.042711,-0.48219,a18,p1,s01
0.43632,0.028391,-0.47441,a18,p1,s01
0.43498,0.074845,-0.47318,a18,p1,s01
0.43738,0.095573,-0.47349,a18,p1,s01
0.45435,0.064613,-0.47181,a18,p1,s01
0.47725,0.032958,-0.45944,a18,p1,s01
0.49862,0.027209,-0.44841,a18,p1,s01
0.49962,0.015625,-0.45152,a18,p1,s01
0.49675,0.028581,-0.45522,a18,p1,s01
0.49306,0.059771,-0.45216,a18,p1,s01
0.47382,0.083963,-0.46199,a18,p1,s01
0.45432,0.10465,-0.46867,a18,p1,s01
0.45085,0.093635,-0.4648,a18,p1,s01
0.4329,0.093012,-0.47614,a18,p1,s01
0.42723,0.12578,-0.47237,a18,p1,s01
0.43424,0.13702,-0.4667,a18,p1,s01
0.4515,0.12287,-0.4617,a18,p1,s01
0.47594,0.086182,-0.45308,a18,p1,s01
0.50156,0.070273,-0.43566,a18,p1,s01
0.50923,0.061031,-0.43928,a18,p1,s01
0.50412,0.070358,-0.44285,a18,p1,s01
0.49574,0.098593,-0.44365,a18,p1,s01
0.48087,0.11571,-0.4485,a18,p1,s01
0.47002,0.11737,-0.45278,a18,p1,s01
0.45523,0.089775,-0.46096,a18,p1,s01
0.45274,0.089757,-0.46184,a18,p1,s01
0.4454,0.12106,-0.46079,a18,p1,s01
0.45894,0.13073,-0.45084,a18,p1,s01
0.47372,0.098702,-0.45164,a18,p1,s01
0.49261,0.083198,-0.4432,a18,p1,s01
0.51094,0.078864,-0.42933,a18,p1,s01
0.51566,0.062923,-0.43399,a18,p1,s01
0.50875,0.069451,-0.44053,a18,p1,s01
0.50467,0.08275,-0.43876,a18,p1,s01
0.48601,0.10589,-0.44989,a18,p1,s01
0.46474,0.11046,-0.46346,a18,p1,s01
0.47051,0.075995,-0.45535,a18,p1,s01
0.45619,0.072594,-0.46558,a18,p1,s01
0.45455,0.10367,-0.45988,a18,p1,s01
0.46162,0.11531,-0.45327,a18,p1,s01
0.47546,0.097004,-0.45167,a18,p1,s01
0.49153,0.075465,-0.44414,a18,p1,s01
0.50971,0.071545,-0.4323,a18,p1,s01
0.51694,0.072142,-0.431,a18,p1,s01
0.52225,0.068548,-0.42769,a18,p1,s01
0.51958,0.080935,-0.42693,a18,p1,s01
0.50265,0.10193,-0.43528,a18,p1,s01
0.48414,0.11226,-0.44684,a18,p1,s01
0.46777,0.087604,-0.45754,a18,p1,s01
0.45588,0.064712,-0.46571,a18,p1,s01
0.46026,0.094725,-0.45577,a18,p1,s01
0.45656,0.12365,-0.45334,a18,p1,s01
0.46559,0.11359,-0.45326,a18,p1,s01
0.48691,0.081708,-0.44766,a18,p1,s01
0.50719,0.075653,-0.43329,a18,p1,s01
0.51511,0.079959,-0.42746,a18,p1,s01
0.51507,0.077859,-0.432,a18,p1,s01
0.5171,0.096653,-0.42489,a18,p1,s01
0.50755,0.111,-0.42749,a18,p1,s01
0.48225,0.11983,-0.44369,a18,p1,s01
0.47666,0.099756,-0.44631,a18,p1,s01
0.45708,0.079144,-0.46514,a18,p1,s01
0.45138,0.096428,-0.46269,a18,p1,s01
0.44931,0.14124,-0.45714,a18,p1,s01
0.4598,0.14185,-0.45358,a18,p1,s01
0.47984,0.11368,-0.44647,a18,p1,s01
0.50036,0.093108,-0.43681,a18,p1,s01
0.51518,0.093437,-0.42597,a18,p1,s01
0.51156,0.098243,-0.43021,a18,p1,s01
0.50589,0.10649,-0.43257,a18,p1,s01
0.50222,0.12112,-0.43041,a18,p1,s01
0.49428,0.13732,-0.42922,a18,p1,s01
0.48122,0.11951,-0.43954,a18,p1,s01
0.46735,0.099086,-0.45751,a18,p1,s01
0.45948,0.12025,-0.45816,a18,p1,s01
0.4581,0.17926,-0.44088,a18,p1,s01
0.45821,0.18114,-0.44266,a18,p1,s01
0.48262,0.14116,-0.43856,a18,p1,s01
0.50156,0.11406,-0.43326,a18,p1,s01
0.51541,0.10066,-0.4269,a18,p1,s01
0.51802,0.082157,-0.43131,a18,p1,s01
0.51781,0.088698,-0.43117,a18,p1,s01
0.50963,0.10054,-0.43584,a18,p1,s01
0.49112,0.11312,-0.44515,a18,p1,s01
0.46829,0.11558,-0.46141,a18,p1,s01
0.46037,0.11431,-0.46298,a18,p1,s01
0.43867,0.11849,-0.47871,a18,p1,s01
0.44621,0.13382,-0.46516,a18,p1,s01
0.44354,0.16274,-0.4596,a18,p1,s01
0.4548,0.14922,-0.45925,a18,p1,s01
0.4765,0.11586,-0.45239,a18,p1,s01
0.49993,0.10636,-0.43799,a18,p1,s01
0.5107,0.124,-0.42599,a18,p1,s01
0.50725,0.13403,-0.43073,a18,p1,s01
0.50496,0.15171,-0.42401,a18,p1,s01
0.49755,0.16156,-0.42767,a18,p1,s01
0.48157,0.15962,-0.43986,a18,p1,s01
0.47111,0.14167,-0.45011,a18,p1,s01
0.45416,0.14226,-0.46238,a18,p1,s01
0.43862,0.16019,-0.46888,a18,p1,s02
0.43956,0.19667,-0.45325,a18,p1,s02
0.44345,0.20256,-0.45068,a18,p1,s02
0.4655,0.16591,-0.44873,a18,p1,s02
0.48805,0.13953,-0.44143,a18,p1,s02
0.50386,0.13081,-0.43334,a18,p1,s02
0.50902,0.12952,-0.43315,a18,p1,s02
0.50795,0.13099,-0.43456,a18,p1,s02
0.50662,0.12139,-0.43779,a18,p1,s02
0.49768,0.11399,-0.44332,a18,p1,s02
0.4859,0.11166,-0.44999,a18,p1,s02
0.48834,0.081446,-0.44436,a18,p1,s02
0.47208,0.08793,-0.45699,a18,p1,s02
0.46411,0.11991,-0.45705,a18,p1,s02
0.46427,0.14417,-0.4505,a18,p1,s02
0.46729,0.13172,-0.45932,a18,p1,s02
0.48792,0.10205,-0.44813,a18,p1,s02
0.50951,0.086238,-0.43463,a18,p1,s02
0.5213,0.089758,-0.42583,a18,p1,s02
0.52126,0.11113,-0.4261,a18,p1,s02
0.51366,0.13056,-0.42698,a18,p1,s02
0.50606,0.13839,-0.42994,a18,p1,s02
0.48944,0.14939,-0.44132,a18,p1,s02
0.47486,0.14556,-0.44791,a18,p1,s02
0.46806,0.12512,-0.45609,a18,p1,s02
0.45483,0.12773,-0.46491,a18,p1,s02
0.45113,0.17475,-0.45381,a18,p1,s02
0.45353,0.18024,-0.45316,a18,p1,s02
0.4717,0.15647,-0.44674,a18,p1,s02
0.48668,0.14001,-0.44029,a18,p1,s02
0.50687,0.13134,-0.42908,a18,p1,s02
0.51852,0.13083,-0.41752,a18,p1,s02
0.52104,0.12579,-0.41896,a18,p1,s02
0.51761,0.12069,-0.42059,a18,p1,s02
0.50506,0.12199,-0.43152,a18,p1,s02
0.48558,0.1267,-0.44436,a18,p1,s02
0.47945,0.10943,-0.44652,a18,p1,s02
0.47052,0.11527,-0.45325,a18,p1,s02
0.45882,0.17682,-0.44739,a18,p1,s02
0.45489,0.18774,-0.44759,a18,p1,s02
0.47431,0.16384,-0.44246,a18,p1,s02
0.49434,0.12248,-0.43969,a18,p1,s02
0.51224,0.10854,-0.42794,a18,p1,s02
0.52419,0.10567,-0.42184,a18,p1,s02
0.51938,0.11261,-0.42724,a18,p1,s02
0.51229,0.1198,-0.43246,a18,p1,s02
0.50753,0.12097,-0.43479,a18,p1,s02
0.49217,0.12929,-0.44231,a18,p1,s02
0.47782,0.11976,-0.45391,a18,p1,s02
0.47291,0.099719,-0.46001,a18,p1,s02
0.46228,0.11753,-0.46218,a18,p1,s02
0.46302,0.15218,-0.4515,a18,p1,s02
0.46272,0.153,-0.45354,a18,p1,s02
0.48387,0.11989,-0.44684,a18,p1,s02
0.50189,0.097049,-0.44058,a18,p1,s02
0.51212,0.094811,-0.43199,a18,p1,s02
0.52095,0.10433,-0.42569,a18,p1,s02
0.52209,0.12075,-0.42206,a18,p1,s02
0.5168,0.13098,-0.42242,a18,p1,s02
0.50363,0.13507,-0.43208,a18,p1,s02
0.48264,0.14458,-0.44452,a18,p1,s02
0.47719,0.13051,-0.44605,a18,p1,s02
0.46001,0.13645,-0.45843,a18,p1,s02
0.4576,0.17908,-0.44706,a18,p1,s02
0.45313,0.20543,-0.44084,a18,p1,s02
0.46373,0.19082,-0.43861,a18,p1,s02
0.48861,0.15069,-0.43381,a18,p1,s02
0.50943,0.13144,-0.42186,a18,p1,s02
0.52385,0.12883,-0.41138,a18,p1,s02
0.52445,0.13951,-0.41049,a18,p1,s02
0.51677,0.13897,-0.41961,a18,p1,s02
0.51073,0.14373,-0.4203,a18,p1,s02
0.49752,0.15035,-0.43001,a18,p1,s02
0.48201,0.16291,-0.43345,a18,p1,s02
0.47919,0.138,-0.44492,a18,p1,s02
0.47799,0.12878,-0.4464,a18,p1,s02
0.46051,0.18812,-0.43893,a18,p1,s02
0.46605,0.19534,-0.43202,a18,p1,s02
0.49021,0.16239,-0.42469,a18,p1,s02
0.50865,0.12449,-0.4227,a18,p1,s02
